item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT
361	Wand of the Arcanist	Deadly, but requires considerable power to be wielded.	Varita del Arcanista	Mortífera, pero requiere un poder considerable para usarse.	Палочка Мага	Смертоносна, но требует определённой способности для использования.	Varinha do Arcanista	Letal, mas requer considerável poder para empunhar.	Stab des Arkanisten	Tödlich, benötigt jedoch erhebliche Kraft, um geschwungen zu werden.	Różdżka Wtajemniczonego	Śmiercionośna, ale wymaga znacznych mocy magicznych.	Hůlka Arkánisty	Smrtící, vyžaduje však značnou moc k jejímu použití.			Verga dell'Arcanista	Mortale, ma richiede un notevole potere per usarla
362	Staff of the Arcanist	Deadly, but requires considerable power to be wielded.	Bastón del Arcanista	Mortífero, pero requiere un poder considerable para usarse.	Посох Мага	Смертоносна, но требует определённой способности для использования.	Cajado do Arcanista	Letal, mas requer considerável poder para empunhar.	Zepter des Arkanisten	Tödlich, benötigt jedoch erhebliche Kraft, um geschwungen zu werden.	Kostur Wtajemniczonego	Śmiercionośn, ale wymaga znacznych mocy magicznych.y	Hůl Arkánisty	Smrtící, vyžaduje však značnou moc k jejímu použití.			Bastone dell'Arcanista	Mortale, ma richiede un notevole potere per usarla
363	Branch of the Holy Tree	Smells like apples!	Rama de Árbol Sagrado	¡Huele a manzana!	Ветка Священного Дерева	Пахнет яблоками!	Galho da Árvore Sagrada	Tem cheiro de maçã!	Zweig des heiligen Baums	Riecht nach Äpfeln!	Gałąź Świętego Drzewa	Pachnie jabłkami!	Větvička Svatého Stromu	Voní po jablkách!			Ramo dei Tre	Sa di mela!
462	Orb of the High Clouds	It seems to be entirely weightless.	Orbe de las Altas Nubes	Parece no pesar en absoluto.	Сфера Высоких Облаков	Кажется абсолютно невесомой.	Orbe das Altas Núvens	Parece não ter peso algum.	Sphäre der hohen Wolken	Scheint völlig gewichtslos zu sein.	Kula Wysokich Chmur	Lekka jak piórko.	Koule Vysokých Mraků	Přijde ti, že nic neváží.			Globo delle Alti Nuvole	Sembra leggero come una piuma.
3511	Cloak of Dark Fate	You hope the name of this artifact changes after you wear it!	Capa de Destino Oscuro	Esperemos que este artefacto cambie de nombre con su nuevo dueño.	Плащ Мрачной Судьбы	Ты надеешься, что после тебя эту вещь переименуют!	Capa do Destino Sombrio	Você espera que o nome do artefato mude depois de vestí-lo.	Umhang des dunklen Schicksals	Du hoffst, dass sich der Name dieses Artefakts ändert, sobald du es trägst.	Płaszcz Mrocznego Losu	Masz nadzieję, że jak go założysz, to jego nazwa się zmieni.	Plášť Temného Osudu	Doufáš, že se jméno tohoto artefaktu změní, poté si ho nasadíš!			Mantello del Destino Oscuro	Si spera che questo artefatto cambi nome dopo averlo indossato!
334	Tunic of the Lightning Priest	You manage to wear it despite being Mino-sized. 	Túnica del Sacerdote del Rayo	consigues ponértela pese a ser talla minotauro.	Туника Жреца Молний	Тебе удаётся напялить на себя, хотя размер для минотавров.	Túnica do Sacerdote do Relâmpago	Você consegue vestí-la apesar dela ter tamanho de Minotauro	Tunika des Priesters der Blitze	Irgendwie schaffst du es, die zu tragen, obwohl sie Minotaurengröße hat.	Tunika Kapłana Błyskawic	Jakoś na ciebie pasuje, chociaż była szyta dla minotaura.	Tunika Kněze Blesků	Podařilo se ti ji obléci, přestože je Minotauří velikosti.			Tunica del Sacerdote Fulmine	Si riesce a indossarlo nonostante sia piccolissimo!
335	Black Silk Leggings	Sure the minotaurs fill this with more dignity than you.	Grebas de Seda Negra	Los minotauros llevan esto con más dignidad.	Леггинсы из Чёрного Шёлка	Наверняка минотавры носили их с большим достоинством, чем ты.	Calças de Seda Negra	Certamente os Minotauros as preenchem com mais dignidade.	Schwarze Seidenhose	Sicherlich können Minotauren die mit mehr Würde tragen als du.	Czarne jedwabne nogawice	Z pewnością minotaury mogą w nie włożyć więcej niż ty.	Černé Hedvábné Kamaše	Minotauři je jistě plní větší důstojností než máš ty.			Pantaloni di Seta Nera	Certo i minotauri con questo hanno più dignità di te.
336	Breeches of the Mad Wizard	As soon as you wear it you feel the need to cackle evilly.	Pantalones del Mago Loco	Tan pronto como te los pones sientes la necesidad de soltar risotadas malvadas.	Брюки Спятившего Мага	Как только надеваешь, сразу хочется злобно хихикать.	Calções do Mago Louco	Vestí-los o faz querer dar risadas malignas.	Hose des irren Zauberers	Sobald du sie trägst, verspürst du den Drang, wie ein Irrer zu lachen.	Bryczesy Szalonego Czarodzieja	Jak tylko je założysz, masz ochotę złoścliwie rechotać.	Tříčtvrteční Kalhoty Šíleného Čaroděje	Jakmile jsi si je nasadil, máš nutkání pekelně kejhat.			Pantaloni del Mago Pazzo.	Non appena lo si indossa si sente il bisogno di evocare il male.
364	Staff of the Traveller	The inscription says 'Terror of a Hundred Planes'	Bastón del Viajero	La inscripción dice 'Terror de los Cien Planos'.	Посох Путешественника	"Надпись гласит: ""Ужас Сотни Измерений"""	Cajado do Viajante.	A inscrição diz 'O Terror de Cem Planos'	Zepter des Reisenden	"Die Inschrift besagt: ""Schrecken der hundert Ebenen""."	Kostur Podróżnika	"Napis głosi: ""Postrach Stu Wymiarów""."	Hůl Pocestného	"Nápis praví: ""Postrach Stovky Sfér""."			Bastone del Viaggiatore	L'iscrizione dice 'Terrore dei cento piani'.
463	Totem of Protection	Tribal magic is often mocked by Wizards, yet it's undeniably potent.	Totem de Protección	La magia tribal es ninguneada por los magos, pero sigue siendo poderosa.	Тотем Защиты	Волшебники часто высмеивают племенную магию, но её сила неоспорима.	Totem de Proteção	Magia tribal é muito desprezada por magos, mas é inegavelmente potente.	Totem des Schutzes	Stammesmagie von oft von Zauberern belächelt, aber ihre Macht ist unbestreitbar.	Totem Ochrony	Czarodzieje wyśmiewają się z magii plemiennej, nie można jednak zaprzeczyć, że jest potężna.	Totem Ochrany	Kouzelníci se často vysmývají Kmenové magii, stále je však potentní.			Totem di Protezione	La magia tribale è spesso derisa dai maghi, ma è innegabilmente potente.
1024	Chunk of Fat	Now where is that frying pan?	Trozo de Grasa	¿dónde has puesto la sartén?	Кусок Сала	Где там была эта сковорода?	Pedaço de Gordura	Onde está a frigideira?	Speckschwarte	Wo ist die Bratpfanne?	Słonina	Gdzie patelnia?	Kus Tuku	Kde máme pánvičku na smažení?			Tronco di Grasso	Ora dov'è quella padella?
5038	Whitetower Special	Twice distilled magical brandy. Restores 40 mana and 15hp.	Especial de Whitetower	Brandy mágico destilado dos veces. Recupera 40 maná y 15hp.	Уайттауэрское Особое	Магический бренди двойной перегонки. Восстанавливает 40 маны и 15 ОЗ.	Especial de Whitetower	Conhaque mágico duplamente destilado. Restaura 40 mana e 15hp.	Whitetower Spezial	Bidestillierter magischer Brandy. Stellt 40 Mana und 15 HP wieder her.	Specjał z Białowieży	Podwójnie destylowana magiczna brandy. Przywraca 40 punktów many i 15 PŻ.	Speciál z Whitetoweru	Dvakrát destilovaná magická pálenka. Obnoví 40 many a 15hp.			Specialità di Whitetower	Brady magico distillato due volte. Recuperi 15 PF e 40 Mana
620	Glacier Stone	Primal Ice from a forgotten era, attached to a Bluesteel handle.	Piedra Glacial	Hielo Primario de la era olvidada, unido a un mango de Acero Azul.	Ледниковый камень	Первобытный лёд из забытой эпохи, прикреплённый к рукояти из Голубой Стали.	Pedra Glacial	Gelo Primordial de uma era esquecida, preso a um cabo de Aço Azul.	Gletscherstein	Urzeitliches Eis aus einer vergessenen Ära, an einem Griff aus Blaustahl befestigt.	Odprysk Lodowca	Pierwotny Lód przymocowany do trzonka z błękitnej stali.	Ledovcový Kámen	Primal Ice from a forgotten era, attached to a Bluesteel handle.			Pietra Glaciale	Ghiaccio primordiale di un'epoca dimenticata, attaccato ad un manico di acciaio azzurro.
2632	Brother Ladan's Holy Symbol	It depicts a blue flaming star encircling the anagram of The Three.	Símbolo Sagrado del Hermano Ladan	Representa estrella azul llameante con el anagrama de Los Tres.	Святой Знак Брата Ладана	На нём изобржена голубая пылающая звезда, в которую вписана анаграмма Трёх.	Símbolo Sagrado do Irmão Ladan	Ele retrata uma estrela azul flamejante circundando o anagrama de Os Três.	Bruder Ladans heiliges Symbol	Es zeigt einen flammenden blauen Stern, der das Anagramm der Drei umschließt.	Święty Symbol Brata Ladana	Przedstawia niebieską płonącą gwiazdę otaczającą symbol Trójcy.	Svatý Symbol Bratra Ladana	Zobrazuje modrou plápolající hvězdu obkružující anagram sv. Trojice.			Simbolo Sacro di Fratello Ladan	Rappresenta una stella fiammeggiante blu che circonda l'anagramma dei Tre.
4502	Tiara of the Mentalist	It probably looks better on a bald head.	Tiara del Mentalista	Probablemente queda mejor en una cabeza calva.	Тиара Менталиста	Она, пожалуй, лучше смотрится на лысой голове.	Tiara do Mentalista	Provavelmente fica melhor numa cabeça calva.	Diadem des Hellsehers	Sieht wahrscheinlich auf einem großen Kopf besser aus.	Tiara Mentalisty	Na łysej głowie wyglada pewnie lepiej.	Tiára Mentalisty	Nejspíše vypadá daleko lépe na lysé hlavě.			Tiara del Mentalista	Probabilmente sta meglio su una testa calva.
233	Thuramiam Plate Gauntlets	Crafted in the Arcane Forges of Icemist.	Guantes de Coraza Thuramia	Creado en la Forja Arcana de Icemist.	Турамийские Латные Рукавицы	Созданы в Тайных Кузницах Айсмиста.	Luvas de Placa Thuramianas	Criado nas Forjas Arcanas de Icemist.	Thuramische Panzerhandschuhe	Hergestellt in den Arkanen Schmieden von Icemist.	Thuramskie rękawice płytowe	Wykute w tajemnych kuźniach Thuram.	Thuramská Plátová Zbroj - Rukavice	Vyrobeno v Arkánských Kovárnách Icemistu.			Guanti di Corazza Thuramia	Realizzata nelle Forge Arcane di Icemist.
234	Thuramiam Plate Leggings	Crafted in the Arcane Forges of Icemist.	Grebas de Coraza Thuramia	Creado en la Forja Arcana de Icemist.	Турамийские Латные Поножи	Созданы в Тайных Кузницах Айсмиста.	Calças de Placa Thuramianas	Criado nas Forjas Arcanas de Icemist.	Thuramische Panzerhose	Hergestellt in den Arkanen Schmieden von Icemist.	Thuramskie płytowe nogawice	Wykute w tajemnych kuźniach Thuram.	Thuramská Plátová Zbroj - Kalhoty	Vyrobeno v Arkánských Kovárnách Icemistu.			Pantaloni di Corazza Thuramia	Realizzata nelle Forge Arcane di Icemist.
235	Thuramiam Plate Boots	Crafted in the Arcane Forges of Icemist.	Botas de Coraza Thuramia	Creado en la Forja Arcana de Icemist.	Турамийские Латные Ботинки	Созданы в Тайных Кузницах Айсмиста.	Botas de Placa Thuramianas	Criado nas Forjas Arcanas de Icemist.	Thuramische Panzerstiefel	Hergestellt in den Arkanen Schmieden von Icemist.	Thuramskie płytowe buty	Wykute w tajemnych kuźniach Thuram.	Thuramská Plátová Zbroj - Boty	Vyrobeno v Arkánských Kovárnách Icemistu.			Stivali di Corazza Thuramia	Realizzata nelle Forge Arcane di Icemist.
236	Thuramiam Plate Helm	Crafted in the Arcane Forges of Icemist.	Yelmo de Coraza Thuramia	Creado en la Forja Arcana de Icemist.	Турамийский Латный Шлем	Создан в Тайных Кузницах Айсмиста.	Capacete de Placa Thuramiano	Criado nas Forjas Arcanas de Icemist.	Thuramischer Panzerhelm	Hergestellt in den Arkanen Schmieden von Icemist.	Thuramski płytowy hełm	Wykuty w tajemnych kuźniach Thuram.	Thuramská Plátová Zbroj - Helma	Vyrobeno v Arkánských Kovárnách Icemistu.			Elmo di Corazza Thuramia	Realizzata nelle Forge Arcane di Icemist.
337	Ragged Mittens	A way to protect your hands while your fingers can still perform magical gestures.	Mitones Desgastados	Protegen tus manos y los dedos aun pueden realizar gestos mágicos complicados.	Рваные Рукавицы	Способ защитить свои руки, оставив пальцам возможность творить магические жесты.	Luvas Desgastadas	Uma forma de proteger as mãos enquanto os dedos ainda podem realizar gestos mágicos.	Zerlumpte Fäustlinge	Schützt deine Hände, während deine Finger immer noch magische Gesten ausführen können.	Podarte Rekawiczki	Chronią dłonie, a palcami możesz wykonywać magiczne gesty.	Rozedrané Palčáky	Způsob jak chránit své ruce, zatímco tvé prsty mohou provádět magické gesta.			Guantoni consumati	Un modo per proteggere le mani mentre le dita possono ancora eseguire gesti magici.
