item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT	name_FR	desc_FR
10739	Bewitched Minotaur Axe	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐœиноÑ‚авÑ€а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Minotaur Axe	This weapon was enchanted for you by the enchantress Magnolia.
10740	Bewitched Minotaur Axe	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐœиноÑ‚авÑ€а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Minotaur Axe	This weapon was enchanted for you by the enchantress Magnolia.
10741	Bewitched Minotaur Axe	This weapon was enchanted for you by the enchantress Beatrice.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐœиноÑ‚авÑ€а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ð‘еаÑ‚Ñ€иса.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Minotaur Axe	This weapon was enchanted for you by the enchantress Beatrice.
10742	Blessed Minotaur Axe	This weapon was blessed in the temple of the Northern gods.	Esmeralda	gema, color verde brillante	Ð‘лагословеннÑ‹й ТопоÑ€ ÐœиноÑ‚авÑ€а	ЭÑ‚о оÑ€Ñƒжие благословили в Ñ…Ñ€аме СевеÑ€нÑ‹Ñ… богов.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Blessed Minotaur Axe	This weapon was blessed in the temple of the Northern gods.
10743	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐŸалаÑ‡а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Magnolia.
10744	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐŸалаÑ‡а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Magnolia.
10745	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐŸалаÑ‡а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Magnolia.
10746	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Beatrice.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ ÐŸалаÑ‡а	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ð‘еаÑ‚Ñ€иса.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Executioner's Axe	This weapon was enchanted for you by the enchantress Beatrice.
10747	Blessed Executioner's Axe	This weapon was blessed in the temple of the Northern gods.	Esmeralda	gema, color verde brillante	Ð‘лагословеннÑ‹й ТопоÑ€ ÐŸалаÑ‡а	ЭÑ‚о оÑ€Ñƒжие благословили в Ñ…Ñ€аме СевеÑ€нÑ‹Ñ… богов.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Blessed Executioner's Axe	This weapon was blessed in the temple of the Northern gods.
10748	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ глÑƒбин	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Magnolia.
10749	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ глÑƒбин	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Magnolia.
10750	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Magnolia.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ глÑƒбин	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ðœагнолия.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Magnolia.
10751	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Beatrice.	Esmeralda	gema, color verde brillante	Ð—аÑ‡аÑ€ованнÑ‹й ТопоÑ€ глÑƒбин	ЭÑ‚о оÑ€Ñƒжие заÑ‡аÑ€овала для вас Ñ‡аÑ€одейка Ð‘еаÑ‚Ñ€иса.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Bewitched Axe of the Depths	This weapon was enchanted for you by the enchantress Beatrice.
10752	Blessed Axe of the Depths	This weapon was blessed in the temple of the Northern gods.	Esmeralda	gema, color verde brillante	Ð‘лагословеннÑ‹й ТопоÑ€ глÑƒбин	ЭÑ‚о оÑ€Ñƒжие благословили в Ñ…Ñ€аме СевеÑ€нÑ‹Ñ… богов.	Esmeralda	Uma gema, verde brilhante.	Smaragd	Ein leuchtend grüner Edelstein.	Szmaragd	Jasnozielony klejnot.	Smaragd	Drahokam, záÅ™ivÄ› zelený.	Zümrüt	Zümrüt, parlak yeÅŸil.	Smeraldo	Gemma, verde brillante	Blessed Axe of the Depths	This weapon was blessed in the temple of the Northern gods.
10753	Snow Dreams	This magic grants your enemies eternal sleep.	Esmeralda	gema, color verde brillante	СнежнÑ‹е СнÑ‹	ЭÑ‚а магия даÑ€ÑƒеÑ‚ ваÑˆим вÑ€агам веÑ‡нÑ‹й сон.	Snow Dreams	This magic grants your enemies eternal sleep.	Snow Dreams	This magic grants your enemies eternal sleep.	Snow Dreams	This magic grants your enemies eternal sleep.	Snow Dreams	This magic grants your enemies eternal sleep.	Snow Dreams	This magic grants your enemies eternal sleep.	Snow Dreams	This magic grants your enemies eternal sleep.	Snow Dreams	This magic grants your enemies eternal sleep.
10754	Cold Dawn	For some, the dawn will not come.	Esmeralda	gema, color verde brillante	СÑ‚ÑƒденÑ‹й РассвеÑ‚	Ð”ля кого-Ñ‚о Ñ€ассвеÑ‚ Ñƒже не насÑ‚ÑƒпиÑ‚.	Cold Dawn	For some, the dawn will not come.	Cold Dawn	For some, the dawn will not come.	Cold Dawn	For some, the dawn will not come.	Cold Dawn	For some, the dawn will not come.	Cold Dawn	For some, the dawn will not come.	Cold Dawn	For some, the dawn will not come.	Cold Dawn	For some, the dawn will not come.
10755	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.	Esmeralda	gema, color verde brillante	ÐŸосоÑ… из Ð›едяного дÑ€ева	Ð’ пÑ€омеÑ€зÑˆем деÑ€еве бÑƒдÑ‚о бÑ‹ пÑƒлÑŒсиÑ€ÑƒеÑ‚ жизнÑŒ.	Cajado of Gelo Tree	Life seemed to be pulsing in the frozen tree.	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.	Staff of Ice Tree	Life seemed to be pulsing in the frozen tree.
10756	Shining Armor	In this armor, you are not afraid of any evil spirits.	Esmeralda	gema, color verde brillante	СияÑŽÑ‰ая бÑ€оня	Ð’ эÑ‚ой бÑ€оне лÑŽбая неÑ‡исÑ‚ÑŒ вам не сÑ‚Ñ€аÑˆна.	Shining Armadura	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.
10757	Shining Armor	In this armor, you are not afraid of any evil spirits.	Esmeralda	gema, color verde brillante	СияÑŽÑ‰ая бÑ€оня	Ð’ эÑ‚ой бÑ€оне лÑŽбая неÑ‡исÑ‚ÑŒ вам не сÑ‚Ñ€аÑˆна.	Shining Armadura	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.	Shining Armor	In this armor, you are not afraid of any evil spirits.
10758	Shining Helm	The undead will run away from this light in a panic!	Esmeralda	gema, color verde brillante	СияÑŽÑ‰ий Ñˆлем	НежиÑ‚ÑŒ бÑƒдеÑ‚ в панике бежаÑ‚ÑŒ оÑ‚ эÑ‚ого свеÑ‚а!	Shining Helm	The undead will run away from this light in a panic!	Shining Helm	The undead will run away from this light in a panic!	Shining Helm	The undead will run away from this light in a panic!	Shining Helm	The undead will run away from this light in a panic!	Shining Helm	The undead will run away from this light in a panic!	Shining Helm	The undead will run away from this light in a panic!	Shining Helm	The undead will run away from this light in a panic!
10759	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Esmeralda	gema, color verde brillante	ÐšÑƒлаки ЯÑ€осÑ‚и	С эÑ‚ими пеÑ€Ñ‡аÑ‚ки вÑ‹ бÑƒдеÑ‚е ломаÑ‚ÑŒ голÑ‹ми Ñ€Ñƒками не Ñ‚олÑŒко киÑ€пиÑ‡и, но лиÑ†а своиÑ… вÑ€агов!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!	Fists of Rage	With these gloves, you will break not only bricks with your bare hands, but also the faces of your enemies!
10760	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Esmeralda	gema, color verde brillante	ÐŸанÑ†иÑ€ÑŒ ФÑ€энки	ЭÑ‚Ñƒ ÑˆÑ‚ÑƒкÑƒ Ñ‚Ñ€Ñƒдно бÑƒдеÑ‚ Ñ…оÑ‚ÑŒ Ñ‡ем-Ñ‚о пÑ€обиÑ‚ÑŒ.	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Frankie's Carapace	It's going to be hard to break through this thing with anything.	Frankie's Carapace	It's going to be hard to break through this thing with anything.
10761	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.	Esmeralda	gema, color verde brillante	Ð’еликолепнÑ‹й Ð›Ñƒк	Ð”аже слепой с эÑ‚им лÑƒком сÑ‚анеÑ‚ опаснÑ‹м сÑ‚Ñ€елком.	Magnificent Arco	Even a blind man with this bow will become a dangerous shooter.	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.	Magnificent Bow	Even a blind man with this bow will become a dangerous shooter.
10762	Scroll of Demonic Trinity	Summons a hellish trio of helpers.	Esmeralda	gema, color verde brillante	СвиÑ‚ок Ð”емониÑ‡еской ТÑ€оиÑ†Ñ‹	ÐŸÑ€изÑ‹ваеÑ‚ адское Ñ‚Ñ€ио помоÑ‰ников.	Pergaminho of Demonic Trinity	Summons a hellish trio of helpers.	Scroll of Demonic Trinity	Summons a hellish trio of helpers.	Scroll of Demonic Trinity	Summons a hellish trio of helpers.	Scroll of Demonic Trinity	Summons a hellish trio of helpers.	Scroll of Demonic Trinity	Summons a hellish trio of helpers.	Scroll of Demonic Trinity	Summons a hellish trio of helpers.	Scroll of Demonic Trinity	Summons a hellish trio of helpers.
10763	pop1	Foreign energy collected from outsiders.	Esmeralda	gema, color verde brillante	Ñ‚есÑ‚	Ð˜ноÑ€одная энеÑ€гия, собÑ€анная из пÑ€иÑˆелÑŒÑ†ев.	pop1	Foreign energy collected from outsiders.	pop1	Foreign energy collected from outsiders.	pop1	Foreign energy collected from outsiders.	pop1	Foreign energy collected from outsiders.	pop1	Foreign energy collected from outsiders.	pop1	Foreign energy collected from outsiders.	pop1	Foreign energy collected from outsiders.
10764	Truth-teller	To verify the truth of judgments.	Esmeralda	gema, color verde brillante	ÐŸÑ€авдоÑ€Ñƒб	Ð”ля пÑ€овеÑ€ки исÑ‚инÑ‹ сÑƒждений.	Truth-teller	To verify the truth of judgments.	Truth-teller	To verify the truth of judgments.	Truth-teller	To verify the truth of judgments.	Truth-teller	To verify the truth of judgments.	Truth-teller	To verify the truth of judgments.	Truth-teller	To verify the truth of judgments.	Truth-teller	To verify the truth of judgments.
10765	Armor of Rage	They give you vitality, making you unstoppable.	Esmeralda	gema, color verde brillante	Ð”оспеÑ…и ЯÑ€осÑ‚и	Ð”аÑ€ÑƒÑŽÑ‚ жизненÑƒÑŽ силÑƒ, сделав вас неÑƒдеÑ€жимÑ‹м.	Armadura of Rage	They give you vitality, making you unstoppable.	Armor of Rage	They give you vitality, making you unstoppable.	Armor of Rage	They give you vitality, making you unstoppable.	Armor of Rage	They give you vitality, making you unstoppable.	Armor of Rage	They give you vitality, making you unstoppable.	Armor of Rage	They give you vitality, making you unstoppable.	Armor of Rage	They give you vitality, making you unstoppable.
10766	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Esmeralda	gema, color verde brillante	Адаон	Ð’аÑˆ веÑ€нÑ‹й Ñ‚оваÑ€иÑ‰, всегда пÑ€икÑ€оеÑ‚ вам спинÑƒ, главное, последние мозги емÑƒ не оÑ‚биÑ‚ÑŒ!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!	Adaon	Your loyal comrade will always have your back, the main thing is that you can't beat off his last brains!
10767	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Esmeralda	gema, color verde brillante	СÑƒмÑ€аÑ‡нÑ‹й жнеÑ†	Ð’аÑˆи вÑ€аги даже не ÑƒспеÑŽÑ‚ поняÑ‚ÑŒ Ñ‡Ñ‚о иÑ… Ñƒбило.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.	Shadow Reaper	Your enemies won't even have time to figure out what killed them.
